state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
CT,6/30/2020,63,0,100,0,0,4264,473,1,723,0,0,26897,2858,13,2250,0,0,160650
CT,7/1/2020,82,1,53,0,0,3012,521,2,702,0,0,26262,2940,14,2303,0,0,163662
CT,7/2/2020,73,0,59,0,0,2994,557,2,633,0,0,24566,3013,14,2362,0,0,166656
CT,7/3/2020,52,0,52,0,0,10898,520,1,529,0,0,32726,3065,14,2414,0,0,177554
CT,7/4/2020,96,0,112,0,0,2228,551,1,589,0,0,26908,3161,14,2526,0,0,179782
CT,7/5/2020,46,0,52,0,0,2854,513,1,516,0,0,28110,3207,14,2578,0,0,182636
CT,7/6/2020,98,0,66,0,0,2763,510,1,494,0,0,29013,3305,14,2644,0,0,185399
CT,7/7/2020,110,0,84,0,0,3639,557,1,478,0,0,28388,3415,14,2728,0,0,189038
CT,7/8/2020,111,0,107,0,0,2900,586,0,532,0,0,28276,3526,14,2835,0,0,191938
CT,7/9/2020,140,1,68,0,0,4212,653,1,541,0,0,29494,3666,15,2903,0,0,196150
CT,7/10/2020,166,2,125,0,0,3856,767,3,614,0,0,22452,3832,17,3028,0,0,200006
CT,7/11/2020,65,0,42,0,0,4926,736,3,544,0,0,25150,3897,17,3070,0,0,204932
CT,7/12/2020,184,2,83,0,0,4932,874,5,575,0,0,27228,4081,19,3153,0,0,209864
CT,7/13/2020,184,0,49,0,0,3531,960,5,558,0,0,27996,4265,19,3202,0,0,213395
CT,7/14/2020,114,1,73,0,0,4038,964,6,547,0,0,28395,4379,20,3275,0,0,217433
CT,7/15/2020,177,0,49,0,0,4680,1030,6,489,0,0,30175,4556,20,3324,0,0,222113
CT,7/16/2020,198,1,127,0,0,3800,1088,6,548,0,0,29763,4754,21,3451,0,0,225913
CT,7/17/2020,249,3,61,0,0,6960,1171,7,484,0,0,32867,5003,24,3512,0,0,232873
CT,7/18/2020,243,0,146,0,0,6017,1349,7,588,0,0,33958,5246,24,3658,0,0,238890
CT,7/19/2020,161,0,117,0,0,6047,1326,5,622,0,0,35073,5407,24,3775,0,0,244937
CT,7/20/2020,191,4,169,0,0,5079,1333,9,742,0,0,36621,5598,28,3944,0,0,250016
CT,7/21/2020,133,1,170,0,0,4169,1352,9,839,0,0,36752,5731,29,4114,0,0,254185
CT,7/22/2020,268,0,116,0,0,6042,1443,9,906,0,0,38114,5999,29,4230,0,0,260227
CT,7/23/2020,371,5,157,0,0,8058,1616,13,936,0,0,42372,6370,34,4387,0,0,268285
CT,7/24/2020,449,2,180,0,0,6375,1816,12,1055,0,0,41787,6819,36,4567,0,0,274660
CT,7/25/2020,363,3,116,0,0,6304,1936,15,1025,0,0,42074,7182,39,4683,0,0,280964
CT,7/26/2020,431,4,261,0,0,5327,2206,19,1169,0,0,41354,7613,43,4944,0,0,286291
CT,7/27/2020,367,2,228,0,0,6336,2382,17,1228,0,0,42611,7980,45,5172,0,0,292627
CT,7/28/2020,306,1,267,0,0,4854,2555,17,1325,0,0,43296,8286,46,5439,0,0,297481
CT,7/29/2020,314,4,197,0,0,5025,2601,21,1406,0,0,42279,8600,50,5636,0,0,302506
CT,7/30/2020,256,1,285,0,0,8190,2486,17,1534,0,0,42411,8856,51,5921,0,0,310696
CT,7/31/2020,336,3,309,0,0,5431,2373,18,1663,0,0,41467,9192,54,6230,0,0,316127
CT,8/1/2020,235,1,380,0,0,7565,2245,16,1927,0,0,42728,9427,55,6610,0,0,323692
CT,8/2/2020,181,3,381,0,0,7576,1995,15,2047,0,0,44977,9608,58,6991,0,0,331268
CT,8/3/2020,212,3,265,0,0,3441,1840,16,2084,0,0,42082,9820,61,7256,0,0,334709
CT,8/4/2020,382,8,357,0,0,5334,1916,23,2174,0,0,42562,10202,69,7613,0,0,340043
CT,8/5/2020,295,2,258,0,0,5207,1897,21,2235,0,0,42744,10497,71,7871,0,0,345250
CT,8/6/2020,523,6,217,0,0,7431,2164,26,2167,0,0,41985,11020,77,8088,0,0,352681
CT,8/7/2020,388,10,231,0,0,7176,2216,33,2089,0,0,43730,11408,87,8319,0,0,359857
CT,8/8/2020,447,3,263,0,0,7100,2428,35,1972,0,0,43265,11855,90,8582,0,0,366957
CT,8/9/2020,293,6,227,0,0,4749,2540,38,1818,0,0,40438,12148,96,8809,0,0,371706
CT,8/10/2020,477,3,208,0,0,9312,2805,38,1761,0,0,46309,12625,99,9017,0,0,381018
CT,8/11/2020,360,5,222,0,0,7834,2783,35,1626,0,0,48809,12985,104,9239,0,0,388852
CT,8/12/2020,567,5,269,0,0,5289,3055,38,1637,0,0,48891,13552,109,9508,0,0,394141
CT,8/13/2020,478,8,150,0,0,8249,3010,40,1570,0,0,49709,14030,117,9658,0,0,402390
CT,8/14/2020,529,13,199,0,0,7303,3151,43,1538,0,0,49836,14559,130,9857,0,0,409693
CT,8/15/2020,486,4,189,0,0,4635,3190,44,1464,0,0,47371,15045,134,10046,0,0,414328
CT,8/16/2020,576,8,189,0,0,5330,3473,46,1426,0,0,47952,15621,142,10235,0,0,419658
CT,8/17/2020,404,8,363,0,0,7551,3400,51,1581,0,0,46191,16025,150,10598,0,0,427209
CT,8/18/2020,808,8,249,0,0,8971,3848,54,1608,0,0,47328,16833,158,10847,0,0,436180
CT,8/19/2020,752,6,338,0,0,9240,4033,55,1677,0,0,51279,17585,164,11185,0,0,445420
CT,8/20/2020,1052,8,554,0,0,9686,4607,55,2081,0,0,52716,18637,172,11739,0,0,455106
CT,8/21/2020,873,8,283,0,0,12993,4951,50,2165,0,0,58406,19510,180,12022,0,0,468099
CT,8/22/2020,704,10,372,0,0,9875,5169,56,2348,0,0,63646,20214,190,12394,0,0,477974
CT,8/23/2020,704,7,537,0,0,6015,5297,55,2696,0,0,64331,20918,197,12931,0,0,483989
CT,8/24/2020,1136,9,493,0,0,10092,6029,56,2826,0,0,66872,22054,206,13424,0,0,494081
CT,8/25/2020,1287,15,308,0,0,11112,6508,63,2885,0,0,69013,23341,221,13732,0,0,505193
CT,8/26/2020,1209,10,413,0,0,14485,6965,67,2960,0,0,74258,24550,231,14145,0,0,519678
CT,8/27/2020,1438,14,462,0,0,14013,7351,73,2868,0,0,78585,25988,245,14607,0,0,533691
CT,8/28/2020,1245,6,502,0,0,14491,7723,71,3087,0,0,80083,27233,251,15109,0,0,548182
CT,8/29/2020,1513,11,709,0,0,12091,8532,72,3424,0,0,82299,28746,262,15818,0,0,560273
CT,8/30/2020,1346,7,485,0,0,10904,9174,72,3372,0,0,87188,30092,269,16303,0,0,571177
CT,8/31/2020,1411,8,686,0,0,11363,9449,71,3565,0,0,88459,31503,277,16989,0,0,582540
CT,9/1/2020,1884,10,578,0,0,14004,10046,66,3835,0,0,91351,33387,287,17567,0,0,596544
CT,9/2/2020,2296,12,653,0,0,13034,11133,68,4075,0,0,89900,35683,299,18220,0,0,609578
CT,9/3/2020,2284,16,730,0,0,5990,11979,70,4343,0,0,81877,37967,315,18950,0,0,615568
CT,9/4/2020,2667,22,658,0,0,19134,13401,86,4499,0,0,86520,40634,337,19608,0,0,634702
CT,9/5/2020,2529,19,879,0,0,18906,14417,94,4669,0,0,93335,43163,356,20487,0,0,653608
CT,9/6/2020,2100,24,711,0,0,15933,15171,111,4895,0,0,98364,45263,380,21198,0,0,669541
CT,9/7/2020,2017,15,979,0,0,12437,15777,118,5188,0,0,99438,47280,395,22177,0,0,681978
CT,9/8/2020,2834,12,615,0,0,18551,16727,120,5225,0,0,103985,50114,407,22792,0,0,700529
CT,9/9/2020,2818,70,1146,0,0,19101,17249,178,5718,0,0,110052,52932,477,23938,0,0,719630
CT,9/10/2020,2748,16,1917,0,0,17704,17713,178,6905,0,0,121766,55680,493,25855,0,0,737334
CT,9/11/2020,2963,25,1268,0,0,18829,18009,181,7515,0,0,121461,58643,518,27123,0,0,756163
CT,9/12/2020,3120,21,855,0,0,15971,18600,183,7491,0,0,118526,61763,539,27978,0,0,772134
CT,9/13/2020,2228,16,3953,0,0,12349,18728,175,10733,0,0,114942,63991,555,31931,0,0,784483
CT,9/14/2020,3336,18,1178,0,0,21562,20047,178,10932,0,0,124067,67327,573,33109,0,0,806045
CT,9/15/2020,3450,15,1129,0,0,21029,20663,181,11446,0,0,126545,70777,588,34238,0,0,827074
CT,9/16/2020,3189,23,1647,0,0,19589,21034,134,11947,0,0,127033,73966,611,35885,0,0,846663
CT,9/17/2020,3809,17,5226,0,0,25921,22095,135,15256,0,0,135250,77775,628,41111,0,0,872584
CT,9/18/2020,3842,17,3281,0,0,32186,22974,127,17269,0,0,148607,81617,645,44392,0,0,904770
CT,9/19/2020,2617,19,1689,0,0,13685,22471,125,18103,0,0,146321,84234,664,46081,0,0,918455
CT,9/20/2020,1949,13,1572,0,0,11246,22192,122,15722,0,0,145218,86183,677,47653,0,0,929701
CT,9/21/2020,1998,13,1911,0,0,12602,20854,117,16455,0,0,136258,88181,690,49564,0,0,942303
CT,9/22/2020,2736,28,2437,0,0,16149,20140,130,17763,0,0,131378,90917,718,52001,0,0,958452
CT,9/23/2020,2434,10,4772,0,0,24373,19385,117,20888,0,0,136162,93351,728,56773,0,0,982825
CT,9/24/2020,2272,24,2060,0,0,15522,17848,124,17722,0,0,125763,95623,752,58833,0,0,998347
CT,9/25/2020,2942,25,8027,0,0,17266,16948,132,22468,0,0,110843,98565,777,66860,0,0,1015613
CT,9/26/2020,3896,40,4095,0,0,18847,18227,153,24874,0,0,116005,102461,817,70955,0,0,1034460
CT,9/27/2020,2272,31,1269,0,0,12074,18550,171,24571,0,0,116833,104733,848,72224,0,0,1046534
CT,9/28/2020,3725,29,2313,0,0,34987,20277,187,24973,0,0,139218,108458,877,74537,0,0,1081521
CT,9/29/2020,2197,39,3977,0,0,11827,19738,198,26513,0,0,134896,110655,916,78514,0,0,1093348
CT,9/30/2020,2947,41,3204,0,0,13264,20251,229,24945,0,0,123787,113602,957,81718,0,0,1106612
CT,10/1/2020,2551,29,2981,0,0,15029,20530,234,25866,0,0,123294,116153,986,84699,0,0,1121641
CT,10/2/2020,2637,16,3396,0,0,15743,20225,225,21235,0,0,121771,118790,1002,88095,0,0,1137384
CT,10/3/2020,2610,29,2982,0,0,18591,18939,214,20122,0,0,121515,121400,1031,91077,0,0,1155975
CT,10/4/2020,1924,14,2654,0,0,12603,18591,197,21507,0,0,122044,123324,1045,93731,0,0,1168578
CT,10/5/2020,2681,36,3336,0,0,22519,17547,204,22530,0,0,109576,126005,1081,97067,0,0,1191097
CT,10/6/2020,2888,23,3484,0,0,21581,18238,188,22037,0,0,119330,128893,1104,100551,0,0,1212678
CT,10/7/2020,2846,30,3277,0,0,26021,18137,177,22110,0,0,132087,131739,1134,103828,0,0,1238699
CT,10/8/2020,2873,24,2199,0,0,27798,18459,172,21328,0,0,144856,134612,1158,106027,0,0,1266497
CT,10/9/2020,2958,38,2908,0,0,30884,18780,194,20840,0,0,159997,137570,1196,108935,0,0,1297381
CT,10/10/2020,2688,39,2719,0,0,31284,18858,204,20577,0,0,172690,140258,1235,111654,0,0,1328665
CT,10/11/2020,2114,18,2117,0,0,25157,19048,208,20040,0,0,185244,142372,1253,113771,0,0,1353822
CT,10/12/2020,2875,33,2769,0,0,33564,19242,205,19473,0,0,196289,145247,1286,116540,0,0,1387386
CT,10/13/2020,2619,20,2810,0,0,26682,18973,202,18799,0,0,201390,147866,1306,119350,0,0,1414068
CT,10/14/2020,2830,33,2198,0,0,27539,18957,205,17720,0,0,202908,150696,1339,121548,0,0,1441607
CT,10/15/2020,2819,46,2395,0,0,24727,18903,227,17916,0,0,199837,153515,1385,123943,0,0,1466334
CT,10/16/2020,2472,40,2926,0,0,23090,18417,229,17934,0,0,192043,155987,1425,126869,0,0,1489424
CT,10/17/2020,2515,14,3014,0,0,21664,18244,204,18229,0,0,182423,158502,1439,129883,0,0,1511088
CT,10/18/2020,1894,39,2285,0,0,15268,18024,225,18397,0,0,172534,160396,1478,132168,0,0,1526356
CT,10/19/2020,2376,56,3091,0,0,21348,17525,248,18719,0,0,160318,162772,1534,135259,0,0,1547704
CT,10/20/2020,2507,50,2727,0,0,21792,17413,278,18636,0,0,155428,165279,1584,137986,0,0,1569496
CT,10/21/2020,2360,44,2230,0,0,23544,16943,289,18668,0,0,151433,167639,1628,140216,0,0,1593040
CT,10/22/2020,2491,52,2996,0,0,24686,16615,295,19269,0,0,151392,170130,1680,143212,0,0,1617726
CT,10/23/2020,2450,58,3010,0,0,25251,16593,313,19353,0,0,153553,172580,1738,146222,0,0,1642977
CT,10/24/2020,2011,55,2677,0,0,21758,16089,354,19016,0,0,153647,174591,1793,148899,0,0,1664735
CT,10/25/2020,1368,25,1499,0,0,14914,15563,340,18230,0,0,153293,175959,1818,150398,0,0,1679649
CT,10/26/2020,1649,43,3256,0,0,18447,14836,327,18395,0,0,150392,177608,1861,153654,0,0,1698096
CT,10/27/2020,2046,20,2426,0,0,21833,14375,297,18094,0,0,150433,179654,1881,156080,0,0,1719929
CT,10/28/2020,1929,55,1400,0,0,22814,13944,308,17264,0,0,149703,181583,1936,157480,0,0,1742743
CT,10/29/2020,2005,53,1788,0,0,24527,13458,309,16056,0,0,149544,183588,1989,159268,0,0,1767270
CT,10/30/2020,1718,49,1650,0,0,19415,12726,300,14696,0,0,143708,185306,2038,160918,0,0,1786685
CT,10/31/2020,1964,63,2161,0,0,22761,12679,308,14180,0,0,144711,187270,2101,163079,0,0,1809446
CT,11/1/2020,1543,49,1458,0,0,17979,12854,332,14139,0,0,147776,188813,2150,164537,0,0,1827425
CT,11/2/2020,1700,58,1854,0,0,20500,12905,347,12737,0,0,149829,190513,2208,166391,0,0,1847925
CT,11/3/2020,1724,58,1810,0,0,21070,12583,385,12121,0,0,149066,192237,2266,168201,0,0,1868995
CT,11/4/2020,2262,50,1209,0,0,25627,12916,380,11930,0,0,151879,194499,2316,169410,0,0,1894622
CT,11/5/2020,1734,44,1350,0,0,25616,12645,371,11492,0,0,152968,196233,2360,170760,0,0,1920238
CT,11/6/2020,1758,52,1753,0,0,26899,12685,374,11595,0,0,160452,197991,2412,172513,0,0,1947137
CT,11/7/2020,1571,22,1359,0,0,26074,12292,333,10793,0,0,163765,199562,2434,173872,0,0,1973211
CT,11/8/2020,1375,13,2257,0,0,17791,12124,297,11592,0,0,163577,200937,2447,176129,0,0,1991002
CT,11/9/2020,1586,17,2709,0,0,26017,12010,256,12447,0,0,169094,202523,2464,178838,0,0,2017019
CT,11/10/2020,1679,18,2157,0,0,25630,11965,216,12794,0,0,173654,204202,2482,180995,0,0,2042649
CT,11/11/2020,1721,25,2195,0,0,25991,11424,191,13780,0,0,174018,205923,2507,183190,0,0,2068640
CT,11/12/2020,1817,20,1962,0,0,26310,11507,167,14392,0,0,174712,207740,2527,185152,0,0,2094950
CT,11/13/2020,1548,18,2370,0,0,23037,11297,133,15009,0,0,170850,209288,2545,187522,0,0,2117987
CT,11/14/2020,716,17,645,0,0,9147,10442,128,14295,0,0,153923,210004,2562,188167,0,0,2127134
CT,11/15/2020,530,16,702,0,0,8005,9597,131,12740,0,0,144137,210534,2578,188869,0,0,2135139
CT,11/16/2020,1110,26,1594,0,0,13084,9121,140,11625,0,0,131204,211644,2604,190463,0,0,2148223
CT,11/17/2020,1721,19,1718,0,0,23406,9163,141,11186,0,0,128980,213365,2623,192181,0,0,2171629
CT,11/18/2020,2048,23,1816,0,0,27715,9490,139,10807,0,0,130704,215413,2646,193997,0,0,2199344
CT,11/19/2020,2149,26,1472,0,0,31578,9822,145,10317,0,0,135972,217562,2672,195469,0,0,2230922
CT,11/20/2020,1842,19,1427,0,0,27624,10116,146,9374,0,0,140559,219404,2691,196896,0,0,2258546
CT,11/21/2020,2284,22,1420,0,0,32213,11684,151,10149,0,0,163625,221688,2713,198316,0,0,2290759
CT,11/22/2020,1748,19,995,0,0,23610,12902,154,10442,0,0,179230,223436,2732,199311,0,0,2314369
CT,11/23/2020,2061,14,1514,0,0,32751,13853,142,10362,0,0,198897,225497,2746,200825,0,0,2347120
CT,11/24/2020,1829,21,919,0,0,33049,13961,144,9563,0,0,208540,227326,2767,201744,0,0,2380169
CT,11/25/2020,1877,16,0,0,0,33842,13790,137,7747,0,0,214667,229203,2783,201744,0,0,2414011
CT,11/26/2020,1753,18,2454,0,0,34156,13394,129,8729,0,0,217245,230956,2801,204198,0,0,2448167
CT,11/27/2020,1879,12,3985,0,0,33400,13431,122,11287,0,0,223021,232835,2813,208183,0,0,2481567
CT,11/28/2020,1890,17,2734,0,0,31592,13037,117,12601,0,0,222400,234725,2830,210917,0,0,2513159
CT,11/29/2020,1273,10,1600,0,0,23963,12562,108,13206,0,0,222753,235998,2840,212517,0,0,2537122
CT,11/30/2020,1324,21,2309,0,0,26484,11825,115,14001,0,0,216486,237322,2861,214826,0,0,2563606
CT,12/1/2020,1893,31,2164,0,0,33413,11889,125,15246,0,0,216850,239215,2892,216990,0,0,2597019
CT,12/2/2020,1648,27,1205,0,0,34164,11660,136,16451,0,0,217172,240863,2919,218195,0,0,2631183
CT,12/3/2020,1555,22,1982,0,0,36578,11462,140,15979,0,0,219594,242418,2941,220177,0,0,2667761
CT,12/4/2020,1579,15,1513,0,0,34559,11162,143,13507,0,0,220753,243997,2956,221690,0,0,2702320
CT,12/5/2020,1583,21,1380,0,0,33446,10855,147,12153,0,0,222607,245580,2977,223070,0,0,2735766
CT,12/6/2020,1229,12,702,0,0,24524,10811,149,11255,0,0,223168,246809,2989,223772,0,0,2760290
CT,12/7/2020,1423,21,1861,0,0,33646,10910,149,10807,0,0,230330,248232,3010,225633,0,0,2793936
CT,12/8/2020,1467,15,1525,0,0,34162,10484,133,10168,0,0,231079,249699,3025,227158,0,0,2828098
CT,12/9/2020,1421,13,1146,0,0,34183,10257,119,10109,0,0,231098,251120,3038,228304,0,0,2862281
CT,12/10/2020,1518,16,1934,0,0,35214,10220,113,10061,0,0,229734,252638,3054,230238,0,0,2897495
CT,12/11/2020,1491,14,2477,0,0,34711,10132,112,11025,0,0,229886,254129,3068,232715,0,0,2932206
CT,12/12/2020,1632,16,1322,0,0,32360,10181,107,10967,0,0,228800,255761,3084,234037,0,0,2964566
CT,12/13/2020,1259,13,816,0,0,24296,10211,108,11081,0,0,228572,257020,3097,234853,0,0,2988862
CT,12/14/2020,1615,19,1735,0,0,34289,10403,106,10955,0,0,229215,258635,3116,236588,0,0,3023151
CT,12/15/2020,1605,19,2880,0,0,34848,10541,110,12310,0,0,229901,260240,3135,239468,0,0,3057999
CT,12/16/2020,1661,10,1820,0,0,34706,10781,107,12984,0,0,230424,261901,3145,241288,0,0,3092705
CT,12/17/2020,1584,11,1634,0,0,33266,10847,102,12684,0,0,228476,263485,3156,242922,0,0,3125971
CT,12/18/2020,1413,7,1325,0,0,27246,10769,95,11532,0,0,221011,264898,3163,244247,0,0,3153217
CT,12/19/2020,1368,9,1807,0,0,28901,10505,88,12017,0,0,217552,266266,3172,246054,0,0,3182118
CT,12/20/2020,953,9,1426,0,0,22373,10199,84,12627,0,0,215629,267219,3181,247480,0,0,3204491
CT,12/21/2020,1258,18,1738,0,0,32406,9842,83,12630,0,0,213746,268477,3199,249218,0,0,3236897
CT,12/22/2020,1380,13,1548,0,0,31782,9617,77,11298,0,0,210680,269857,3212,250766,0,0,3268679
CT,12/23/2020,1337,15,1566,0,0,32179,9293,82,11044,0,0,208153,271194,3227,252332,0,0,3300858
CT,12/24/2020,1232,22,1692,0,0,31057,8941,93,11102,0,0,205944,272426,3249,254024,0,0,3331915
CT,12/25/2020,853,14,1233,0,0,23408,8381,100,11010,0,0,202106,273279,3263,255257,0,0,3355323
CT,12/26/2020,1045,12,1764,0,0,24730,8058,103,10967,0,0,197935,274324,3275,257021,0,0,3380053
CT,12/27/2020,825,18,1134,0,0,17662,7930,112,10675,0,0,193224,275149,3293,258155,0,0,3397715
CT,12/28/2020,1188,26,1901,0,0,29500,7860,120,10838,0,0,190318,276337,3319,260056,0,0,3427215
CT,12/29/2020,1134,17,1607,0,0,29971,7614,124,10897,0,0,188507,277471,3336,261663,0,0,3457186
CT,12/30/2020,1069,14,1588,0,0,28831,7346,123,10919,0,0,185159,278540,3350,263251,0,0,3486017
CT,12/31/2020,1035,21,1518,0,0,28690,7149,122,10745,0,0,182792,279575,3371,264769,0,0,3514707
CT,1/1/2021,932,4,1019,0,0,22928,7228,112,10531,0,0,182312,280507,3375,265788,0,0,3537635
CT,1/2/2021,1147,11,1963,0,0,25546,7330,111,10730,0,0,183128,281654,3386,267751,0,0,3563181
CT,1/3/2021,714,14,1237,0,0,17019,7219,107,10833,0,0,182485,282368,3400,268988,0,0,3580200
CT,1/4/2021,1147,12,1349,0,0,28769,7178,93,10281,0,0,181754,283515,3412,270337,0,0,3608969
CT,1/5/2021,1021,25,1651,0,0,29256,7065,101,10325,0,0,181039,284536,3437,271988,0,0,3638225
CT,1/6/2021,1050,10,1042,0,0,28270,7046,97,9779,0,0,180478,285586,3447,273030,0,0,3666495
CT,1/7/2021,1010,7,1253,0,0,29899,7021,83,9514,0,0,181687,286596,3454,274283,0,0,3696394
CT,1/8/2021,960,15,759,0,0,28795,7049,94,9254,0,0,187554,287556,3469,275042,0,0,3725189
CT,1/9/2021,1014,15,770,0,0,28917,6916,98,8061,0,0,190925,288570,3484,275812,0,0,3754106
CT,1/10/2021,661,6,962,0,0,18860,6863,90,7786,0,0,192766,289231,3490,276774,0,0,3772966
CT,1/11/2021,853,15,1255,0,0,30113,6569,93,7692,0,0,194110,290084,3505,278029,0,0,3803079
CT,1/12/2021,729,12,1207,0,0,26708,6277,80,7248,0,0,191562,290813,3517,279236,0,0,3829787
CT,1/13/2021,671,10,930,0,0,24738,5898,80,7136,0,0,188030,291484,3527,280166,0,0,3854525
CT,1/14/2021,607,10,970,0,0,23243,5495,83,6853,0,0,181374,292091,3537,281136,0,0,3877768
CT,1/15/2021,521,7,1009,0,0,24344,5056,75,7103,0,0,176923,292612,3544,282145,0,0,3902112
CT,1/16/2021,566,7,615,5592,0,20423,4608,67,6948,5592,0,168429,293178,3551,282760,5592,0,3922535
CT,1/17/2021,323,7,351,0,0,14147,4270,68,6337,5592,0,163716,293501,3558,283111,5592,0,3936682
CT,1/18/2021,471,7,1301,5280,0,24571,3888,60,6383,10872,0,158174,293972,3565,284412,10872,0,3961253
CT,1/19/2021,383,10,436,0,0,21859,3542,58,5612,10872,0,153325,294355,3575,284848,10872,0,3983112
CT,1/20/2021,594,10,718,5383,0,23401,3465,58,5400,16255,0,151988,294949,3585,285566,16255,0,4006513
CT,1/21/2021,560,8,711,5916,0,25039,3418,56,5141,22171,0,153784,295509,3593,286277,22171,0,4031552
CT,1/22/2021,440,8,763,88,0,24473,3337,57,4895,22259,0,153913,295949,3601,287040,22259,0,4056025
CT,1/23/2021,377,8,637,6473,0,20405,3148,58,4917,23140,0,153895,296326,3609,287677,28732,0,4076430
CT,1/24/2021,298,8,366,0,0,13470,3123,59,4932,23140,0,153218,296624,3617,288043,28732,0,4089900
CT,1/25/2021,484,13,539,11293,0,21623,3136,65,4170,29153,0,150270,297108,3630,288582,40025,0,4111523
CT,1/26/2021,321,14,182,0,0,8900,3074,69,3916,29153,0,137311,297429,3644,288764,40025,0,4120423
CT,1/27/2021,439,3,944,11622,0,22548,2919,62,4142,35392,0,136458,297868,3647,289708,51647,0,4142971
CT,1/28/2021,6451,35,6479,10468,0,20074,8810,89,9910,39944,0,131493,304319,3682,296187,62115,0,4163045
CT,1/29/2021,370,7,455,414,0,20536,8740,88,9602,40270,0,127556,304689,3689,296642,62529,0,4183581
CT,1/30/2021,413,9,502,10175,0,23607,8776,89,9467,43972,0,130758,305102,3698,297144,72704,0,4207188
CT,1/31/2021,265,3,195,0,0,13116,8743,84,9296,43972,0,130404,305367,3701,297339,72704,0,4220304
CT,2/1/2021,322,5,520,4001,0,21291,8581,76,9277,36680,0,130072,305689,3706,297859,76705,0,4241595
CT,2/2/2021,330,5,276,2971,0,23783,8590,67,9371,39651,0,144955,306019,3711,298135,79676,0,4265378
CT,2/3/2021,351,7,202,21888,0,24053,8502,71,8629,49917,0,146460,306370,3718,298337,101564,0,4289431
CT,2/4/2021,373,6,387,29609,0,24418,2424,42,2537,69058,0,150804,306743,3724,298724,131173,0,4313849
CT,2/5/2021,336,8,263,19314,0,22915,2390,43,2345,87958,0,153183,307079,3732,298987,150487,0,4336764
CT,2/6/2021,260,3,297,18394,0,21234,2237,37,2140,96177,0,150810,307339,3735,299284,168881,0,4357998
CT,2/7/2021,186,6,210,0,0,9873,2158,40,2155,96177,0,147567,307525,3741,299494,168881,0,4367871
CT,2/8/2021,265,3,362,15852,0,24768,2101,38,1997,108028,0,151044,307790,3744,299856,184733,0,4392639
CT,2/9/2021,206,2,222,13834,0,23186,1977,35,1943,118891,0,150447,307996,3746,300078,198567,0,4415825
CT,2/10/2021,222,9,312,18217,0,24838,1848,37,2053,115220,0,151232,308218,3755,300390,216784,0,4440663
CT,2/11/2021,254,4,848,16342,0,23592,1729,35,2514,101953,0,150406,308472,3759,301238,233126,0,4464255
CT,2/12/2021,229,7,410,14619,0,23566,1622,34,2661,97258,0,151057,308701,3766,301648,247745,0,4487821
CT,2/13/2021,229,5,256,13529,833,21348,1591,36,2620,92393,833,151171,308930,3771,301904,261274,833,4509169
CT,2/14/2021,169,1,165,818,62,11334,1574,31,2575,93211,895,152632,309099,3772,302069,262092,895,4520503
CT,2/15/2021,274,5,488,19939,4298,21410,1583,33,2701,97298,5193,149274,309373,3777,302557,282031,5193,4541913
CT,2/16/2021,250,6,378,14277,1489,22185,1627,37,2857,97741,6682,148273,309623,3783,302935,296308,6682,4564098
CT,2/17/2021,311,5,202,12243,3147,20059,1716,33,2747,91767,9829,143494,309934,3788,303137,308551,9829,4584157
CT,2/18/2021,276,2,278,13155,4596,21940,1738,31,2177,88580,14425,141842,310210,3790,303415,321706,14425,4606097
CT,2/19/2021,259,3,222,8740,1679,21952,1768,27,1989,82701,16104,140228,310469,3793,303637,330446,16104,4628049
CT,2/20/2021,263,2,198,10111,4564,22042,1802,24,1931,79283,19835,140922,310732,3795,303835,340557,20668,4650091
CT,2/21/2021,153,5,138,694,31,11393,1786,28,1904,79159,19804,140981,310885,3800,303973,341251,20699,4661484
CT,2/22/2021,274,6,382,9465,7487,23344,1786,29,1798,68685,22993,142915,311159,3806,304355,350716,28186,4684828
CT,2/23/2021,274,3,292,7364,2760,24044,1810,26,1712,61772,24264,144774,311433,3809,304647,358080,30946,4708872
CT,2/24/2021,247,4,309,8413,8444,25702,1746,25,1819,57942,29561,150417,311680,3813,304956,366493,39390,4734574
CT,2/25/2021,220,8,258,7151,8957,19928,1690,31,1799,51938,33922,148405,311900,3821,305214,373644,48347,4754502
CT,2/26/2021,279,7,310,4190,3444,24035,1710,35,1887,47388,35687,150488,312179,3828,305524,377834,51791,4778537
CT,2/27/2021,240,4,295,0,0,23486,1687,37,1984,37277,31123,151932,312419,3832,305819,377834,51791,4802023
CT,2/28/2021,141,3,132,0,0,10250,1675,35,1978,36583,31092,150789,312560,3835,305951,377834,51791,4812273
CT,3/1/2021,256,7,143,8196,6016,27085,1657,36,1739,35314,29621,154530,312816,3842,306094,386030,57807,4839358
CT,3/2/2021,216,2,258,12544,3682,26674,1599,35,1705,40494,30543,157160,313032,3844,306352,398574,61489,4866032
CT,3/3/2021,267,4,138,20492,10135,27295,1619,35,1534,52573,32234,158753,313299,3848,306490,419066,71624,4893327
